route_id,route_location,is_this_route_predominantly,select_the_statement_that,objectid,does_litter_obstruct_the,select_the_statement_that_1,how_many_large_abandoned,how_many_instances_of_graffiti,how_many_instances_of_graffiti_1,how_many_instances_of_graffiti_2,select_the_statement_that_2,how_many_instances_of_feces,how_many_abandoned_syringes,how_many_used_or_opened,how_many_dead_animals_are,does_the_route_have_one_or,are_any_trash_receptacles,is_sidewalk_clearance_less,does_the_sidewalk_have_any,does_the_sidewalk_have_any_1,do_you_detect_any_strong,does_the_route_have_one_or_1,creationdate,analysis_neighborhoods,evaluation_period,does_any_graffiti_include,does_any_graffiti_appear,what_types_of_items_are,does_illegal_dumping_obstruct,how_severe_are_the_pavement,are_there_closed_unlabeled,is_the_pile_of_item_s_more,which_of_the_following_issues,how_many_instances_of_broken,if_yes_identify_the_cause,other_dumped_items,if_yes_is_the_odor_from_a,other_sidewalk_obstructions
12477,MISSION ST BETWEEN EUGENIA AVE AND SANTA MARINA ST,1,3,3281,0,5,2,55,101,13,1,0,0,0,0,1,0,0,1,0,0,0,2024-04-19T18:58:38.000,3 - Bernal Heights,July 2023 - June 2024,0,1,1517,0,2,0,0,,,,,,
16491,TAYLOR ST BETWEEN BAY ST AND NORTH POINT ST,1,2,3307,0,4,1,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2024-04-24T20:58:55.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,1,17,0,3,0,0,,,,,,
7362,GEARY BLVD BETWEEN 19TH AVE AND 20TH AVE,1,2,3409,0,2,2,9,22,5,2,1,0,0,0,1,0,0,1,0,0,0,2024-05-07T01:04:33.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,1,17,0,3,0,0,,2,,,,
7364,GEARY BLVD BETWEEN 18TH AVE AND 19TH AVE,1,2,3410,0,2,1,21,5,21,2,0,0,0,0,1,0,0,1,0,0,0,2024-05-07T01:16:15.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,1,17,0,3,0,0,,1,,,,
1354,GEARY BLVD BETWEEN 16TH AVE AND 17TH AVE,1,2,3411,0,2,11,48,7,10,1,2,0,0,0,1,0,0,1,1,0,1,2024-05-07T01:28:49.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,1,17,0,3,0,0,125,,,,,
3040,20TH ST BETWEEN VALENCIA ST AND GUERRERO ST,2,4,3415,0,4,10,101,101,80,1,0,0,0,0,0,0,0,1,0,0,0,2024-05-08T15:46:51.000,20 - Mission,July 2023 - June 2024,0,1,17184,0,2,0,0,,,,,,
4506,18TH ST BETWEEN GUERRERO ST AND OAKWOOD ST,1,2,3418,0,3,1,84,15,17,1,0,0,0,0,1,0,0,1,0,0,1,2024-05-08T16:33:34.000,20 - Mission,July 2023 - June 2024,0,1,17,0,3,0,0,5,,,,,
14756,13TH ST BETWEEN FOLSOM ST AND SOUTH VAN NESS AVE,1,4,3452,0,5,2,25,74,20,2,3,0,0,0,0,0,1,1,0,0,0,2024-05-10T15:21:19.000,20 - Mission,July 2023 - June 2024,0,1,1817,0,2,0,0,,1,5,,,
4820,26TH AVE BETWEEN CALIFORNIA ST AND CLEMENT ST,2,2,3466,0,3,5,2,9,1,2,0,0,0,0,0,0,0,1,0,0,0,2024-05-13T23:58:26.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,1,1617,0,3,0,0,,1,,,,
15977,VALENCIA ST BETWEEN MARKET ST AND MCCOPPIN ST,1,3,3511,0,4,5,3,19,4,1,0,0,0,0,1,0,0,1,1,0,0,2024-05-17T20:45:01.000,20 - Mission,July 2023 - June 2024,0,1,17162,0,2,0,0,,,,,,
13581,CLINTON PARK BETWEEN VALENCIA ST AND GUERRERO ST,2,4,3514,1,2,4,2,26,12,2,1,0,0,0,0,0,0,0,0,0,0,2024-05-17T21:24:14.000,20 - Mission,July 2023 - June 2024,0,1,1716,0,,0,0,,1,,,,
6850,HAYES ST BETWEEN OCTAVIA ST AND LAGUNA ST,1,2,3634,0,3,1,32,27,1,1,1,0,0,0,0,0,0,1,1,0,1,2024-05-31T16:37:27.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,1,17,0,3,0,0,512,,,,,
3188,BROADWAY BETWEEN WEBSTER ST AND FILLMORE ST,2,2,3649,0,2,2,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,2024-05-31T20:43:00.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,1,17,0,1,0,0,,,,,,
12961,08TH ST BETWEEN HOWARD ST AND FOLSOM ST,1,4,3696,0,3,4,49,27,7,1,3,0,0,0,1,0,0,1,1,0,1,2024-06-06T17:22:37.000,23 - South of Market,July 2023 - June 2024,0,1,1917,0,2,0,0,96,,,,,
14341,SACRAMENTO ST BETWEEN LOCUST ST AND SPRUCE ST,1,2,3745,0,3,1,0,16,2,1,2,0,0,0,1,0,0,1,1,1,0,2024-06-13T16:50:09.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,1,16,0,3,0,0,,,,,0,
3749,GEARY BLVD BETWEEN 03RD AVE AND 04TH AVE,1,3,3865,0,3,2,14,17,8,1,4,0,0,0,1,0,0,1,1,0,1,2024-06-25T19:00:51.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,1,42,0,3,0,0,59,,,,,
13454,BROADWAY BETWEEN KEARNY ST AND COLUMBUS AVE,1,2,122,0,2,1,101,67,20,3,0,0,0,0,1,0,0,1,0,0,0,2023-08-29T21:53:51.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,1,1,4,0,3,0,0,,1,,,,
12496,MISSION ST BETWEEN 21ST ST AND 22ND ST,1,2,316,0,4,2,101,69,68,2,0,0,0,0,1,0,0,0,0,0,1,2023-09-19T16:34:03.000,20 - Mission,July 2023 - June 2024,1,1,17,0,,0,0,125,1,,,,
2967,21ST ST BETWEEN SHOTWELL ST AND SOUTH VAN NESS AVE,2,2,317,0,2,1,37,35,24,1,0,0,0,0,0,0,0,0,0,0,0,2023-09-19T16:48:22.000,20 - Mission,July 2023 - June 2024,1,1,17,0,,0,0,,,,,,
15962,VALENCIA ST BETWEEN 20TH ST AND 21ST ST,1,2,319,0,3,2,101,82,101,1,10,0,0,0,1,0,0,0,0,0,0,2023-09-19T17:14:09.000,20 - Mission,July 2023 - June 2024,1,1,174,0,,0,0,,,,,,
10834,HAIGHT ST BETWEEN FILLMORE ST AND STEINER ST,1,3,1413,0,4,3,66,51,33,1,0,0,0,0,1,0,0,1,1,0,1,2023-09-26T18:33:43.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,1,1,1819,0,2,0,0,125,,,,,
2682,23RD ST BETWEEN BRYANT ST AND FLORIDA ST,2,2,1545,0,3,3,8,8,33,1,1,0,0,0,0,0,0,1,0,0,0,2023-10-05T14:20:02.000,20 - Mission,July 2023 - June 2024,1,1,417,0,1,0,0,,,,,,
7884,LOMBARD ST BETWEEN COLUMBUS AVE AND JANSEN ST,1,2,1671,0,2,1,1,34,26,2,0,0,0,0,1,0,0,0,0,0,0,2023-10-16T20:05:41.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,1,1,17,0,,0,0,,1,,,,
1828,DIVISADERO ST BETWEEN FULTON ST AND MCALLISTER ST,1,3,1841,0,3,2,101,69,6,3,1,0,0,0,1,0,0,1,1,0,1,2023-10-31T18:42:27.000,22 - Western Addition,July 2023 - June 2024,1,1,1715,0,3,0,0,12,1,,,,
1046,09TH AVE BETWEEN LINCOLN WAY AND IRVING ST,1,4,1888,0,2,3,27,34,26,1,0,0,0,0,1,0,0,1,0,0,1,2023-11-02T15:10:30.000,8 - Inner Sunset,July 2023 - June 2024,1,1,174,0,2,0,0,956,,,,,
9023,MISSION ST BETWEEN HWY 101 NORTHBOUND AND 14TH ST,1,4,1999,0,3,1,101,101,101,3,0,0,0,0,1,1,0,1,1,0,0,2023-11-17T21:24:06.000,20 - Mission,July 2023 - June 2024,1,1,17,0,2,0,0,,1,,,,
7577,MINNA ST BETWEEN 05TH ST AND 06TH ST,1,5,2014,0,4,5,101,33,2,3,4,0,0,0,1,0,1,1,0,0,0,2023-11-28T19:59:11.000,23 - South of Market,July 2023 - June 2024,1,1,15,0,3,0,0,,1,12,,,
11008,SUTTER ST BETWEEN COTTAGE ROW AND FILLMORE ST,1,3,2607,0,3,1,0,10,0,1,2,0,0,0,1,0,0,1,0,0,1,2024-01-18T17:51:18.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,1,1,17,0,3,0,0,5126,,,,,
15954,VALENCIA ST BETWEEN CESAR CHAVEZ ST AND TIFFANY AVE,1,4,2896,0,4,1,29,101,10,1,0,0,0,0,1,0,0,1,1,0,1,2024-02-29T16:02:09.000,3 - Bernal Heights,July 2023 - June 2024,1,1,17,0,2,0,0,1259,,,,,
423,16TH ST BETWEEN SPENCER ALY AND DOLORES ST,1,2,2910,0,3,1,93,75,28,1,0,0,0,0,1,0,0,1,0,0,1,2024-02-29T21:01:39.000,20 - Mission,July 2023 - June 2024,1,1,0,0,1,0,0,1,,,?! airplane motor?,,
8247,FOLSOM ST BETWEEN 11TH ST AND 12TH ST,1,2,3032,0,3,1,35,82,18,1,0,0,0,0,0,0,0,1,0,0,0,2024-03-14T18:16:22.000,20 - Mission,July 2023 - June 2024,1,1,17,0,1,0,0,,,,,,
7528,FULTON ST BETWEEN CENTRAL AVE AND MASONIC AVE,1,3,3066,0,4,3,8,10,4,1,0,0,0,0,1,0,0,1,0,0,1,2024-03-19T20:12:40.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,1,1,4,0,2,0,0,5,,,,,
9912,CALIFORNIA ST BETWEEN LARKIN ST AND POLK ST,1,5,3231,0,4,2,41,44,6,1,0,0,0,0,0,0,0,1,0,0,0,2024-04-17T15:44:53.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,1,1,18,0,2,0,0,,,,,,
3416,BARTLETT ST BETWEEN 24TH ST AND 25TH ST,2,3,3391,0,2,5,8,22,11,2,0,0,0,0,0,0,0,1,0,0,0,2024-05-03T17:47:35.000,20 - Mission,July 2023 - June 2024,1,1,15017,0,2,0,0,,1,,pallets,,
15960,VALENCIA ST BETWEEN 21ST ST AND 22ND ST,1,4,3407,0,3,3,69,101,80,1,3,0,0,0,1,0,0,0,0,0,0,2024-05-04T00:02:45.000,20 - Mission,July 2023 - June 2024,1,1,16,0,,0,0,,,,,,
8941,HAIGHT ST BETWEEN CLAYTON ST AND COLE ST,1,2,3556,0,2,1,101,73,23,1,0,0,0,0,1,0,0,0,0,0,1,2024-05-22T21:05:23.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,1,1,15,0,,0,0,125,,,,,
9916,SANCHEZ ST BETWEEN MARKET ST AND 16TH ST,1,2,3565,0,3,1,3,7,3,2,0,0,0,0,1,0,0,1,1,0,0,2024-05-23T19:13:34.000,3 - Castro/Upper Market,July 2023 - June 2024,1,1,17,0,3,0,0,,1,,,,
9916,SANCHEZ ST BETWEEN MARKET ST AND 16TH ST,1,,3571,,,3,3,6,7,2,1,0,0,0,1,0,0,1,0,0,0,2024-05-23T21:46:56.000,3 - Castro/Upper Market,July 2023 - June 2024,1,1,17416,0,1,0,0,,1,,,,
9488,MARKET ST BETWEEN GOUGH ST AND OCTAVIA ST,1,3,3639,0,3,1,50,76,34,1,46,0,0,0,1,0,0,0,0,0,0,2024-05-31T17:53:35.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,1,1,17,0,,0,0,,,,,,
10580,ORD CT BETWEEN ORD ST AND END: 1-99 BLOCK,2,2,47,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2023-08-21T19:19:15.000,3 - Castro/Upper Market,July 2023 - June 2024,0,,17,0,,0,0,,,31312,,,
9368,MENDELL ST BETWEEN LA SALLE AVE AND MCKINNON AVE,2,4,1372,0,3,3,0,0,0,1,31,0,0,0,0,0,0,1,0,0,0,2023-09-25T19:11:07.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,,172,0,3,0,0,,,,,,
6385,03RD ST BETWEEN QUESADA AVE AND REVERE AVE,1,2,1396,0,5,1,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,2023-09-25T21:50:35.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,,17,0,,0,0,,,,,,
9459,STEVELOE PL BETWEEN JONES ST AND END: 1-99 BLOCK,1,3,1502,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023-10-03T18:05:55.000,9 - Tenderloin,July 2023 - June 2024,0,,15,0,,0,0,,1,,,,
16868,DEL VALE AVE BETWEEN EVELYN WAY AND ENCLINE CT,2,2,1538,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2023-10-04T20:31:01.000,11 - West of Twin Peaks,July 2023 - June 2024,0,,5,0,,0,0,,1,13,,,
13976,CLAYTON ST BETWEEN 17TH ST AND TWIN PEAKS BLVD,2,2,1934,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023-11-09T16:41:52.000,3 - Castro/Upper Market,July 2023 - June 2024,0,,15,0,,0,0,,,,,,
13585,TARAVAL ST BETWEEN 15TH AVE AND 16TH AVE,1,2,1978,0,2,1,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,2023-11-14T18:09:07.000,11 - West of Twin Peaks,July 2023 - June 2024,0,,19,0,,0,0,,,2,,,
192,SANCHEZ ST BETWEEN 28TH ST AND VALLEY ST,2,2,2021,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-11-28T20:50:19.000,"2 - Noe Valley, Glen Park, Twin Peaks",July 2023 - June 2024,0,,4,0,3,0,0,,,,,,
8984,HALE ST BETWEEN MERRILL ST AND BOYLSTON ST,2,2,2154,0,3,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2023-12-05T17:09:15.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,,17,0,2,0,0,,,12,,,
4983,GLADSTONE DR BETWEEN STONEYFORD AVE AND STONEYBROOK AVE,2,2,2173,0,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2023-12-05T19:56:47.000,5 - Excelsior,July 2023 - June 2024,0,,18,0,2,0,0,,,,,,
6928,HARKNESS AVE BETWEEN SPARTA ST AND BISHOP ST,2,2,2180,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2023-12-06T16:01:56.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,,17,0,1,0,0,,1,,,,
17068,HARMONIA ST BETWEEN MRS. JACKSON WAY AND MALOSI ST,2,2,2197,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023-12-06T18:24:44.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,,2,0,,0,0,,,,,,
7656,FRANCE AVE BETWEEN ATHENS ST AND MOSCOW ST,2,2,2299,0,2,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2023-12-12T21:47:08.000,5 - Excelsior,July 2023 - June 2024,0,,19,0,,0,0,,1,,,,
1776,35TH AVE BETWEEN IRVING ST AND JUDAH ST,2,2,2448,0,2,3,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2024-01-09T20:10:04.000,12 - Sunset/Parkside,July 2023 - June 2024,0,,170,0,2,0,0,,1,,Suitcase,,
14122,SANTA ANA AVE BETWEEN PORTOLA DR AND SAINT FRANCIS BLVD,2,2,2577,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024-01-17T19:30:39.000,11 - West of Twin Peaks,July 2023 - June 2024,0,,5,0,,0,0,,1,,,,
12056,20TH AVE BETWEEN SLOAT BLVD AND OCEAN AVE,2,2,2595,0,2,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2024-01-17T21:10:56.000,12 - Sunset/Parkside,July 2023 - June 2024,0,,5,0,,0,0,,1,13,,,Street signs (no parking)
10176,LYNCH ST BETWEEN LEAVENWORTH ST AND HYDE ST,2,3,2599,0,3,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2024-01-18T16:02:58.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,,160515,0,,0,0,,,3128,wood frame,,
3475,M1 - BANCROFT AVE BETWEEN INGALLS ST AND JENNINGS ST,2,3,2631,0,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2024-01-24T22:25:04.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,,4,0,,0,0,,,12,,,
14726,10TH AVE BETWEEN PACHECO ST AND QUINTARA ST,2,2,2696,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-02-02T22:03:12.000,8 - Inner Sunset,July 2023 - June 2024,0,,1916,0,2,0,0,,,,,,
11803,FITZGERALD AVE BETWEEN FITCH ST AND GIANTS DR,2,2,2708,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024-02-07T23:32:20.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,,1517,0,,0,0,,,,,,
15641,WHIPPLE AVE BETWEEN HURON AVE AND MONETA WAY,2,4,2720,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024-02-08T17:24:55.000,4 - Outer Mission,July 2023 - June 2024,0,,16,0,,0,0,,,,,,
4913,FRANKLIN ST BETWEEN REDWOOD ST AND GOLDEN GATE AVE,1,2,2757,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024-02-12T15:59:23.000,22 - Western Addition,July 2023 - June 2024,0,,17,0,,0,0,,,,,,
14418,ROSIE LEE LN BETWEEN LILLIAN ST AND END: 50-99 BLOCK,2,3,2823,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-02-21T19:12:58.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,,1916,0,1,0,0,,,,,,
9909,QUESADA AVE BETWEEN JENNINGS ST AND KEITH ST,2,4,2855,0,4,5,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,2024-02-23T17:37:31.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,,1517,0,3,0,0,,1,12,,,
13008,BACON ST BETWEEN UNIVERSITY ST AND PRINCETON ST,2,2,2881,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-02-28T18:37:01.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,,17,0,3,0,0,,,,,,
2716,23RD ST BETWEEN 23RD ST AND CAROLINA ST,2,2,2978,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2024-03-08T17:32:15.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,,17,0,1,0,0,,1,,,,
14399,RUSSIA AVE BETWEEN MOSCOW ST AND MUNICH ST,2,2,3142,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-04-04T20:24:29.000,5 - Excelsior,July 2023 - June 2024,0,,4,0,2,0,0,,,,,,
9806,SEVILLE ST BETWEEN ROLPH ST AND CORDOVA ST,2,2,3144,0,4,12,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2024-04-04T20:57:54.000,5 - Excelsior,July 2023 - June 2024,0,,16174,0,3,0,0,,,121310,,,
7110,GRANADA AVE BETWEEN LAKEVIEW AVE AND GRAFTON AVE,2,2,3255,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-04-18T17:39:04.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,,16,0,3,0,0,,,,,,
13408,JONES ST BETWEEN BEACH ST AND JEFFERSON ST,1,2,3310,0,3,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2024-04-24T21:34:35.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,,1718,0,,0,0,59,,,,,
4323,ALPHA ST BETWEEN TUCKER AVE AND ALPHA ST,2,5,3343,0,5,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2024-04-26T20:59:51.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,,17,0,2,0,0,,,12,,,
16245,TUCKER AVE BETWEEN ALPHA ST AND RUTLAND ST,2,2,3344,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2024-04-26T21:12:40.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,,1517,0,3,0,0,,,,,,
6888,FAIR OAKS ST BETWEEN 24TH ST AND 25TH ST,2,3,3390,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2024-05-03T17:30:48.000,20 - Mission,July 2023 - June 2024,0,,17,0,3,0,0,,,,,,
12876,MADISON ST BETWEEN VALMAR TER AND SILLIMAN ST,2,3,3487,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024-05-16T17:31:18.000,5 - Excelsior,July 2023 - June 2024,0,,19,0,2,0,0,,,,,,
7865,ELMIRA ST BETWEEN ELMIRA ST AND AUGUSTA ST,2,2,3813,0,5,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2024-06-20T15:16:02.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,,1617,0,3,0,0,,,12,,,
8517,FILBERT ST BETWEEN STEINER ST AND PIERCE ST,2,2,3843,0,2,2,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,2024-06-20T21:09:35.000,16 - Marina,July 2023 - June 2024,0,,17,0,3,0,0,,1,13,,,
4134,DAVIS ST BETWEEN JACKSON ST AND BROADWAY,1,2,104,0,2,1,0,13,0,2,0,0,0,0,0,0,0,1,0,1,0,2023-08-29T19:41:20.000,17 - Financial District/South Beach,July 2023 - June 2024,0,0,20,0,3,1,0,,1,,,1,
11468,MERRIMAC ST BETWEEN CHINA BASIN ST AND MISSION BAY BLVD NORTH,1,2,117,0,2,3,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,2023-08-29T20:56:21.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,15,0,1,1,0,,,,,,
6651,HYDE ST BETWEEN WARNER PL AND UNION ST,1,2,132,0,2,1,14,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2023-08-29T23:06:43.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,20,1,,1,0,,1,,,,
15472,WINSTON DR BETWEEN BUCKINGHAM WAY AND LAKE MERCED BLVD,2,3,150,0,4,84,45,101,7,4,1,0,0,0,0,0,0,1,0,0,1,2023-08-30T19:48:33.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,17205161819150,0,2,1,0,296,2,,"Toys, playpen, plastic water cisterns, some rvs have improvised back yards full of junk and recreational items",,
9720,SAN BRUNO AVE BETWEEN OLMSTEAD ST AND WARE ST,1,3,272,0,4,7,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,2023-09-15T18:00:27.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,1716151820,0,3,1,0,,,,,,
12180,17TH ST BETWEEN DEARBORN ST AND GUERRERO ST,2,3,324,0,3,11,5,17,19,1,0,0,0,0,0,0,0,0,0,0,0,2023-09-19T18:30:46.000,20 - Mission,July 2023 - June 2024,0,0,161720,0,,1,0,,,,,,
13379,JUDAH ST BETWEEN 18TH AVE AND 19TH AVE,2,2,1402,0,3,1,41,31,6,4,0,0,0,0,1,0,1,0,0,0,0,2023-09-25T22:43:08.000,8 - Inner Sunset,July 2023 - June 2024,0,0,0,1,,1,0,,3,0,Crashed car,,Crashed vehicle
7242,GENEVA AVE BETWEEN BROOKDALE AVE AND CARTER ST,2,3,1449,0,3,4,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,2023-09-27T17:05:18.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,15,0,,1,0,,1,,,,
7703,EDINBURGH ST BETWEEN FRANCE AVE AND ITALY AVE,2,2,1519,0,2,9,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,2023-10-04T15:24:52.000,5 - Excelsior,July 2023 - June 2024,0,0,191516,0,2,1,0,,,,,,
16459,TERESITA BLVD BETWEEN PORTOLA DR AND JUANITA WAY,1,2,1576,0,2,7,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-10-06T21:05:07.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,1516417,0,,1,0,,,,,,
14520,RICE ST BETWEEN COUNTY LINE AND SAN JOSE AVE,2,2,1605,0,3,3,0,6,0,1,0,0,0,0,0,0,1,1,0,0,0,2023-10-10T21:23:00.000,4 - Outer Mission,July 2023 - June 2024,0,0,1516,0,3,1,0,,,12,,,
13840,SLOAT BLVD BETWEEN EVERGLADE DR AND LAKESHORE PLZ,1,2,1613,0,3,1,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,2023-10-13T15:54:45.000,12 - Sunset/Parkside,July 2023 - June 2024,0,0,2,0,,1,0,75,,,,,
5841,CHESTNUT ST BETWEEN TAYLOR ST AND JONES ST,2,3,1675,0,2,8,0,19,0,4,1,0,0,0,0,0,0,1,1,0,0,2023-10-16T20:34:45.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,20017,1,3,1,0,,2,,Large rolled rug; large electric excercise bicycle,,
16770,WEBSTER ST BETWEEN MCALLISTER ST AND GOLDEN GATE AVE,2,4,1826,0,4,3,12,7,1,4,1,0,0,0,1,0,0,0,0,1,0,2023-10-26T21:07:35.000,22 - Western Addition,July 2023 - June 2024,0,0,0,0,,1,0,,1,,Unspecified metal barrier unit; pet cage; propane tank,1,
6065,CAPP ST BETWEEN 16TH ST AND 17TH ST,1,5,1838,0,3,16,101,89,34,3,0,0,0,0,0,0,0,1,0,0,0,2023-10-30T21:25:11.000,20 - Mission,July 2023 - June 2024,0,0,1617425018,0,2,1,0,,1,,"Cart, other items outside of photos",,
44,20TH AVE BETWEEN BALBOA ST AND CABRILLO ST,2,2,1963,0,2,5,0,10,7,1,2,0,0,0,0,0,0,1,1,0,0,2023-11-13T19:49:51.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,191715,0,3,1,0,,,,,,
11505,SAGAMORE ST BETWEEN PLYMOUTH AVE AND CAPITOL AVE,2,2,1980,0,4,4,1,7,11,1,4,0,0,0,0,0,0,1,0,0,0,2023-11-14T20:27:04.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,1719,0,2,1,0,,,,,,
10527,ORIZABA AVE BETWEEN FARALLONES ST AND RANDOLPH ST,1,2,1982,0,3,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2023-11-14T20:50:02.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,1715,0,1,1,0,,,,,,
293,RINCON ST BETWEEN START: 1-99 BLOCK AND BRYANT ST,1,2,2043,0,5,2,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,2023-11-29T17:54:33.000,17 - Financial District/South Beach,July 2023 - June 2024,0,0,17,0,2,1,0,,1,,,,
13943,SHOTWELL ST BETWEEN 18TH ST AND 19TH ST,1,3,2120,0,3,12,8,32,3,2,0,0,0,0,0,0,0,1,0,0,0,2023-12-01T19:45:20.000,20 - Mission,July 2023 - June 2024,0,0,170,0,3,1,0,,1,,Dumped flattened cardboard boxes,,
6779,GIRARD ST BETWEEN DWIGHT ST AND OLMSTEAD ST,2,3,2148,0,3,7,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,2023-12-05T16:06:01.000,"10 - Portola, Visitacion Valley",July 2023 - June 2024,0,0,171615,0,,1,0,,,,,,
